time step,inexact,greedy,naive,resource
607,42.682260000000014,42.71250000000001,58.63799999999999,41.25
608,42.36713000000001,43.48049000000001,60.05540999999999,41.25
609,41.951400000000014,43.61360000000001,59.63967999999999,41.25
610,42.90871000000001,42.47900000000001,60.738839999999996,41.25
611,43.12551000000002,44.82787000000002,60.52214,41.25
612,43.456280000000014,44.82787000000002,60.852909999999994,41.5
613,43.203440000000015,44.82787000000002,60.833760000000005,41.5
614,43.914220000000014,45.241140000000016,61.24703,41.5
615,43.650240000000004,44.75266000000001,60.882549999999995,41.5
616,44.66169000000001,44.27325000000001,60.02161999999999,41.5
617,42.81857000000001,44.27325000000001,58.178499999999985,41.5
618,43.92709,44.54235000000001,57.483719999999984,41.5
619,45.21948,43.67662000000001,57.30824999999999,41.5
620,45.21948,43.67662000000001,57.30824999999999,41.5
621,44.99186,43.67662000000001,59.504589999999986,41.5
622,43.80952999999999,43.471210000000006,57.18670999999998,41.5
623,43.889219999999995,43.59315000000001,56.65460999999998,41.5
624,44.74433999999998,43.59315000000001,56.65460999999998,41.5
625,44.84598999999999,43.522700000000015,56.75625999999999,41.5
626,43.97604999999999,42.80047000000001,55.03249999999999,41.5
627,44.35217999999998,42.228300000000004,55.40862999999998,41.5
628,45.41514999999999,42.87978,55.729339999999986,41.5
629,44.39536999999999,43.676199999999994,55.99181999999997,41.5
630,43.79324,42.93218,55.247799999999984,41.5
631,43.63877999999999,43.70283999999999,56.22675999999997,41.5
632,43.41759,43.92706999999999,57.99737999999998,41.5
633,43.41759,44.540729999999996,59.38627999999998,41.5
634,42.91678,44.39212,58.88546999999998,41.5
635,42.69319000000001,44.852779999999996,61.025889999999976,41.5
636,42.69319000000001,44.852779999999996,60.996079999999985,41.5
637,43.24339,43.738550000000004,59.93990999999999,41.5
638,43.24339,45.04127,59.729679999999995,41.5
639,42.804100000000005,44.60198,61.35991,41.5
640,42.618500000000004,45.02096,61.4978,41.5
641,43.487,44.35569,61.237659999999984,41.5
642,43.95295,45.74541000000001,63.048309999999994,41.5
643,43.893010000000004,45.35558,64.68853999999997,41.5
644,43.621520000000004,45.785669999999996,63.07339999999999,41.5
645,43.16637,44.82504,61.37853,41.5
646,43.56509,45.01897,61.39184999999999,41.5
647,42.61388999999999,45.01897,59.63184999999999,41.5
648,42.37371,44.31004,58.08111,41.5
649,42.377469999999995,44.39802999999999,57.76211,41.5
650,42.68991,43.93736999999999,57.301449999999996,41.5
651,42.79577,43.93736999999999,57.02834,41.5
652,39.658200000000015,44.84433999999998,54.84246,41.5
653,41.77077,44.84433999999998,55.16036999999999,41.5
654,41.77957,45.98160999999998,54.93734,41.5
655,41.98087,46.90512999999998,56.70975,41.5
656,41.52690000000001,46.45115999999997,56.64933,41.5
657,41.60474000000001,46.45115999999997,57.52732000000001,41.5
658,41.66375000000001,46.45951999999998,54.748070000000006,41.5
659,40.520140000000005,45.649979999999985,53.22529000000001,41.5
660,39.87772999999999,46.35713999999999,53.53793999999999,41.5
661,39.88126999999999,46.51755999999998,53.83441,41.5
662,40.20072,46.51755999999998,52.037899999999986,41.5
663,40.96821,44.84073999999998,49.51958,41.5
664,40.7549,44.69707999999998,49.31066999999999,41.5
665,40.37447999999999,45.11608999999998,49.18661999999999,41.5
666,40.49605999999999,46.13932999999999,50.576329999999984,41.5
667,40.5839,46.560459999999985,54.44840999999999,41.5
668,41.16697999999999,46.12703999999999,54.69871999999999,41.5
669,41.61763,45.93577999999999,54.774359999999994,41.5
670,41.215830000000004,44.831139999999984,51.35256,41.5
671,41.993199999999995,44.654609999999984,50.77097999999999,41.5
672,41.993199999999995,44.34554999999999,50.77097999999999,41.25
673,42.449059999999996,44.14764999999999,52.077329999999996,41.25
674,42.52588,44.56988,52.15415,41.25
675,43.45451,44.53113,51.92049999999999,41.25
676,43.91249,44.565799999999996,51.92049999999999,41.25
677,44.42024,44.540319999999994,51.591229999999996,41.25
678,44.155440000000006,44.298249999999996,52.3715,41.25
679,44.11548,44.23061,52.821729999999995,41.25
680,42.46129,43.597179999999994,53.906330000000004,41.25
681,43.87613,43.50637999999999,53.906330000000004,41.25
682,43.87613,44.033429999999996,53.906330000000004,41.25
683,43.272580000000005,45.07849999999999,54.046800000000005,41.25
684,43.52696,46.10957999999999,54.41221000000001,41.25
685,43.580090000000006,43.720429999999986,51.44136,41.25
686,43.209040000000016,45.43123999999998,50.48781000000001,41.25
687,43.65695000000001,46.07246999999999,51.50412000000001,41.25
688,43.43909000000001,46.363019999999985,51.37279000000001,41.25
689,43.85842,45.814149999999984,50.06995000000001,41.25
690,43.12149000000001,45.69771999999999,50.1835,41.25
691,42.86952,44.892569999999985,50.276520000000005,41.25
692,42.658480000000004,44.06299999999999,48.114760000000004,41.25
693,43.06223000000001,43.82839999999999,48.84908,41.25
694,42.77613,43.82839999999999,48.56298000000001,41.25
695,42.655980000000014,44.25754999999998,48.442830000000015,41.25
696,43.31948000000001,44.71552999999999,48.27977000000001,41.25
697,44.20154000000002,44.77753999999998,47.76120000000001,41.25
698,44.30814000000002,44.50556999999998,47.86780000000001,41.25
699,43.71839000000002,43.87781999999998,47.60573000000001,41.25
700,43.488590000000016,43.78350999999998,46.29618000000001,41.25
701,43.53099000000001,43.49651999999998,45.90589000000001,41.25
702,42.979450000000014,42.94192999999999,45.682390000000005,41.25
703,42.23257000000002,43.67823,44.46596000000001,41.25
704,42.08271000000001,43.92556,43.98548,41.25
705,41.392170000000014,44.61691,45.72592,41.25
706,41.31902,43.706739999999996,44.10691000000001,41.25
707,41.68200000000001,44.40453999999999,44.56444000000001,41.25
708,40.40564000000001,44.43648999999999,47.25650000000002,41.25
709,41.90335,44.00357999999999,45.94689,41.25
710,43.87176,43.19291,47.595490000000005,41.25
711,43.74463000000001,43.41258999999999,47.301600000000015,41.25
712,42.322570000000006,43.26799999999999,45.98009000000001,41.25
713,42.53583000000001,43.355349999999994,46.17117000000001,41.25
714,42.53583000000001,43.518059999999984,47.82723000000001,41.25
715,41.845160000000014,43.51850999999998,46.55893000000001,41.25
716,41.19042,43.19015999999998,45.307120000000005,41.25
717,41.88892,43.24388999999998,45.97594,41.25
718,41.69784,43.344139999999975,45.78486,41.25
719,41.69784,43.67460999999998,45.127950000000006,41.25
720,41.93153,44.930129999999984,45.00448,41.25
721,42.12296,44.930129999999984,45.47871,41.25
722,41.81618,44.930129999999984,41.70512,41.25
723,41.72076,44.930129999999984,41.90605,41.25
724,41.39175000000001,45.84776999999998,41.81120000000001,41.25
725,40.68579999999999,45.95122999999998,39.46351000000001,41.25
726,40.49437,46.118189999999984,40.05637000000001,41.25
727,40.16461000000001,45.78842999999999,40.30268000000001,41.25
728,40.63163,45.78842999999999,41.65806000000001,41.25
729,39.992880000000014,45.54938999999999,39.604470000000006,41.25
730,39.992880000000014,45.54938999999999,35.948820000000005,41.25
731,40.485420000000005,45.54938999999999,36.44136000000002,41.25
732,40.77492000000001,44.81308999999998,35.994560000000014,41.5
733,41.32437,44.721629999999976,34.716420000000014,41.5
734,41.32437,45.57211999999998,35.56200000000001,41.5
735,40.43551000000001,45.57211999999998,36.05097000000001,41.5
736,39.74912000000001,45.57211999999998,35.36458000000001,41.5
737,39.287000000000006,45.57211999999998,35.09249000000001,41.5
738,39.36729000000001,45.50435999999998,34.76223000000001,41.5
739,39.36729000000001,45.37198999999998,37.85747,41.5
740,39.80404,45.257139999999985,38.18862000000001,41.5
741,40.179170000000006,43.84697999999998,37.19129000000001,41.5
742,40.097030000000004,44.460169999999984,37.17598000000002,41.5
743,40.011160000000004,43.87089999999998,38.24872000000001,41.5
744,40.082930000000005,43.60839999999998,37.50550000000001,41.5
745,39.81946000000001,43.36277999999998,36.12792000000001,41.5
746,40.18122000000001,43.53756999999999,36.82551000000001,41.5
747,40.681940000000004,44.75942999999999,36.53849,41.5
748,40.421260000000004,46.12301999999998,36.96902000000001,41.5
749,40.421260000000004,47.13379999999998,38.12347000000001,41.5
750,41.666650000000004,46.87356999999998,37.746890000000015,41.5
751,42.29914,46.539769999999976,38.81675000000001,41.5
752,41.58832999999999,46.965539999999976,36.77430000000001,41.5
753,40.662330000000004,46.857599999999984,36.77430000000001,41.5
754,43.336949999999995,46.22445999999998,37.67464000000001,41.5
755,43.00632999999999,45.11593999999998,37.91018000000002,41.5
756,42.80674,45.17874999999999,37.67082000000001,41.5
757,42.85312,46.133929999999985,36.25876000000001,41.5
758,40.93473,45.20792999999998,36.01719000000001,41.5
759,42.014480000000006,45.78946999999999,37.27839000000001,41.5
760,39.97007000000001,46.93366999999999,37.405100000000004,41.5
761,38.98269000000001,45.889289999999995,37.062540000000006,41.5
762,39.16837000000001,45.763760000000005,32.975880000000004,41.5
763,39.25696000000001,44.941449999999996,33.06447,41.5
764,37.41689000000001,43.8617,33.313680000000005,41.5
765,36.75316000000001,43.50840999999999,33.146310000000014,41.5
766,40.80200000000001,44.41123999999999,32.76437,41.5
767,43.957550000000005,44.41123999999999,32.642790000000005,41.5
768,43.43248000000001,44.41123999999999,32.55657,41.5
769,43.83216000000001,44.41123999999999,32.95625,41.5
770,43.73785000000001,44.06510999999999,32.61012,41.5
771,42.183980000000005,43.73539999999999,31.385,41.5
772,42.514450000000004,47.37663,31.385,41.5
773,44.35511000000002,47.37663,31.57341,41.5
774,44.78233000000001,47.04671,31.321840000000005,41.5
775,42.84917000000001,46.838269999999994,30.720250000000007,41.5
776,42.89665000000001,46.50845,30.767730000000007,41.5
777,42.53078000000001,46.4484,30.295640000000006,41.5
778,43.39460000000001,46.120020000000004,30.119300000000006,41.5
779,43.022450000000006,46.059920000000005,29.838380000000008,41.5
780,41.89616000000001,46.28276000000001,29.38912000000001,41.5
781,42.16363,46.87760000000001,30.192200000000007,41.5
782,42.72812,47.39115000000001,29.39535000000001,41.5
783,41.96042,46.00835000000001,28.680540000000008,41.5
784,42.41320999999999,43.602750000000015,30.289460000000002,41.5
785,43.442539999999994,43.61960000000001,31.318790000000003,41.5
786,42.78787,43.74151000000001,32.37874,41.5
787,42.479659999999996,43.681720000000006,32.070530000000005,41.5
788,42.60245,43.48179000000001,33.64549,41.5
789,43.10504000000001,43.66552000000001,34.77487000000001,41.5
790,43.186110000000006,43.84161000000001,33.91494000000001,41.5
791,43.37488000000001,44.180780000000006,38.24189000000002,41.5
792,41.59641000000002,43.65169000000001,38.84533000000003,41.25
793,41.47362000000002,43.42059000000001,34.69618000000001,41.25
794,42.28247000000002,43.27540000000002,35.727440000000016,41.25
795,41.851590000000016,42.96868000000001,35.50360000000001,41.25
796,42.83934000000002,43.66043000000001,36.21690000000002,41.25
797,43.14220000000001,43.66043000000001,36.18519000000002,41.25
798,43.15576000000001,43.76235000000001,36.63115000000002,41.25
799,42.82168000000001,44.092470000000006,40.789300000000026,41.25
800,41.919360000000005,44.092470000000006,42.24292000000002,41.25
801,42.833380000000005,45.56556000000001,42.57309000000002,41.25
802,42.46459000000001,44.90572000000001,42.02412000000002,41.25
803,41.32042000000001,44.57570000000001,41.77797000000002,41.25
804,40.00873000000001,44.57570000000001,41.42380000000002,41.25
805,44.10988000000001,44.246310000000015,41.334990000000026,41.25
806,42.749510000000015,44.246310000000015,41.72106000000002,41.25
807,42.750700000000016,43.916790000000006,41.39154000000002,41.25
808,41.66942000000002,45.84132000000001,41.291290000000025,41.25
809,40.35982000000002,45.60631000000001,39.34739000000001,41.25
810,40.08183000000002,46.20351000000001,39.06940000000001,41.25
811,41.31388000000002,45.30358000000001,39.957080000000026,41.25
812,38.67063,44.70659000000001,38.597390000000004,41.25
813,39.214290000000005,43.84378000000001,38.86140000000001,41.25
814,37.88352000000001,44.53419,37.80725000000001,41.25
815,37.93650000000001,49.15106000000001,37.80725000000001,41.25
816,39.876320000000014,49.71900000000001,37.730320000000006,41.25
817,39.98411,45.94541,39.80741000000001,41.25
818,40.094390000000004,45.925810000000006,40.822530000000015,41.25
819,40.40591000000001,43.26596000000001,39.991130000000005,41.25
820,38.63639,42.42150000000001,42.97206000000001,41.25
821,38.9893,42.36441,43.57019000000001,41.25
822,39.432030000000005,42.408759999999994,41.62707000000002,41.25
823,41.56271000000001,43.07014999999999,45.53823000000001,41.25
824,40.538160000000005,43.322669999999995,44.13745000000001,41.25
825,41.23205,44.336330000000004,44.831340000000004,41.25
826,41.65925000000001,41.38514,43.516950000000016,41.25
827,41.65116000000001,40.71611999999999,41.59610000000002,41.25
828,41.34550000000001,40.24430999999999,41.29044000000002,41.25
829,40.56603000000002,39.86030999999999,40.67282000000002,41.25
830,40.56603000000002,39.42186999999999,40.67282000000002,41.25
831,39.90298000000002,39.420799999999986,40.24562000000002,41.25
832,39.65345000000002,39.48754999999999,41.75810000000002,41.25
833,37.49212,39.55794999999999,40.47535000000003,41.25
834,36.681129999999996,39.49595999999999,40.17942000000002,41.25
835,37.18556999999999,39.62657999999999,40.513020000000026,41.25
836,41.83562000000001,39.58542999999999,42.158870000000014,41.25
837,41.24751000000001,39.458719999999985,43.02920000000002,41.25
838,42.04683,39.20957999999999,43.82852000000002,41.25
839,41.81264000000001,38.221279999999986,43.78090000000002,41.25
840,42.75826,38.37009999999999,44.201830000000015,41.25
841,41.23586000000001,38.81386999999998,43.61593000000001,41.25
842,41.61327000000001,39.616919999999986,43.550660000000015,41.25
843,42.349630000000005,41.98141999999998,44.18216000000002,41.25
844,43.04801000000001,42.03293999999998,45.204000000000015,41.25
845,42.20591,38.27828999999998,40.71285000000001,41.25
846,40.62620999999999,38.41631999999998,39.2049,41.25
847,40.752109999999995,38.66968999999998,38.53906,41.25
848,40.02599,38.26134999999999,38.2569,41.25
849,39.331489999999995,38.66865999999999,37.06674,41.25
850,38.806799999999996,39.14363999999999,37.06674,41.25
851,39.17792,38.8161,38.67082,41.25
852,39.15118,34.77736999999998,38.644079999999995,37.5
853,38.82886,34.591069999999995,38.2226,37.5
854,39.14650999999999,33.88891999999999,35.01940999999999,37.5
855,39.02556,34.82745999999999,34.03721000000001,37.5
856,39.05487000000001,34.92575999999999,37.644780000000004,37.5
857,37.288419999999995,34.92575999999999,35.87833000000001,37.5
858,39.82262,34.97534999999999,35.69729000000001,37.5
859,36.221740000000004,34.61584,34.41477000000001,37.5
860,36.03608000000002,34.61584,34.22911000000001,37.5
861,36.96249,36.708169999999996,34.00107000000001,37.5
862,37.20329000000001,36.708169999999996,33.37154,37.5
863,36.87790000000001,37.17809,33.54153000000001,37.5
864,36.738200000000006,37.03838999999999,33.401830000000004,37.5
865,38.20434000000001,37.03838999999999,32.97404,37.5
866,38.20434000000001,37.03838999999999,32.97404,37.5
867,38.62053000000002,38.66511,33.829980000000006,37.5
868,38.49388000000001,37.41521999999999,30.084189999999996,37.5
869,38.88823000000001,37.71548,30.47854,37.5
870,38.89203000000001,34.164489999999994,30.81290999999999,37.5
871,38.43077000000001,34.111639999999994,30.057379999999995,37.5
872,38.18543000000001,34.061519999999994,30.156529999999997,37.5
873,38.60172000000001,33.76933,30.572819999999997,37.5
874,38.60172000000001,33.63905,30.572819999999997,37.5
875,38.86766000000001,35.450669999999995,30.838759999999994,37.5
876,38.35531,34.56277999999999,30.620679999999997,37.5
877,35.07410000000001,34.86424999999999,26.23404,37.5
878,34.78011,35.3022,26.91825,37.5
879,32.47783,33.037029999999994,25.47722,37.5
880,32.137950000000004,32.63697999999999,25.137340000000002,37.5
881,31.23538,31.642969999999995,25.137340000000002,37.5
882,30.641429999999996,29.643939999999997,25.44141,37.5
883,34.482870000000005,29.28742,26.913600000000002,37.5
884,32.46598000000001,29.615140000000004,25.735730000000004,37.5
885,32.27478,29.638370000000005,25.254900000000003,37.5
886,32.3808,29.307220000000004,25.360919999999997,37.5
887,32.46848000000001,29.969300000000008,25.34944,37.5
888,31.941930000000003,29.628970000000006,24.482560000000003,37.5
889,31.861110000000004,29.868150000000004,24.40174,37.5
890,31.33039,29.890290000000004,23.61776,37.5
891,31.33039,29.818000000000005,23.61776,37.5
892,31.002270000000003,28.77653,23.289640000000002,37.5
893,31.794920000000005,28.77653,23.57195,37.5
894,31.464020000000005,28.593400000000003,23.241049999999998,37.5
895,29.532719999999998,27.287869999999995,22.04987,37.5
896,31.83295,27.25739999999999,24.350099999999998,37.5
897,31.397029999999994,27.266949999999994,24.24407,37.5
898,31.076049999999995,28.518199999999997,23.43628,37.5
899,30.41402,28.410379999999996,23.075230000000005,37.5
900,29.148960000000002,27.576909999999994,22.953090000000003,37.5
901,28.827780000000008,27.675379999999993,22.631910000000005,37.5
902,29.046300000000006,27.498409999999996,22.850430000000003,37.5
903,28.748270000000005,28.505259999999993,23.04806,37.5
904,29.436100000000007,28.335649999999994,23.735890000000005,37.5
905,34.65533,28.224419999999995,25.218660000000003,37.5
906,36.07452000000001,27.616279999999996,26.637850000000004,37.5
907,37.280080000000005,28.222389999999997,27.84341,37.5
908,38.15264,28.229069999999997,28.14427,37.5
909,40.496860000000005,28.229069999999997,26.700870000000002,37.5
910,38.65715,28.68932,26.143909999999998,37.5
911,37.569849999999995,28.18096,21.26899,37.5
912,37.23385,26.53916,20.932989999999997,35.25
913,36.87714,26.53916,20.57628,35.25
914,36.750159999999994,26.86966,20.4493,35.25
915,36.28235999999999,25.914530000000003,19.598069999999996,35.25
916,37.17604,25.739600000000003,20.49175,35.25
917,37.09494,24.905819999999995,20.41065,35.25
918,37.21159,24.905819999999995,20.5273,35.25
919,34.46361,25.301479999999994,20.14857,35.25
920,34.29252,25.737959999999994,19.97748,35.25
921,32.726850000000006,25.737959999999994,19.65337,35.25
922,31.572240000000004,26.112119999999994,18.49876,35.25
923,31.088040000000003,26.112119999999994,18.014559999999996,35.25
924,32.578900000000004,26.3329,19.505419999999997,35.25
925,30.71038,26.3329,18.459370000000003,35.25
926,30.71038,25.3093,17.435769999999998,35.25
927,29.60179,24.899559999999997,16.327180000000002,35.25
928,29.83027,24.115719999999996,16.55566,35.25
929,29.83027,24.76925,16.55566,35.25
930,29.38356,24.66774,16.108949999999997,35.25
931,28.945130000000002,24.702489999999994,15.670519999999994,35.25
932,27.99,24.799979999999994,15.670519999999994,35.25
933,28.09939,24.736889999999995,15.779909999999997,35.25
934,28.811349999999997,24.341229999999996,16.49187,35.25
935,28.811349999999997,23.469019999999997,16.49187,35.25
936,28.811349999999997,23.37046,16.49187,35.25
937,29.680649999999996,23.94745,17.361169999999998,35.25
938,30.26496,24.172639999999998,17.945479999999996,35.25
939,29.932539999999996,23.842599999999997,17.613059999999997,35.25
940,29.23959,23.41877,17.94371,35.25
941,30.70275,23.200689999999994,19.406869999999994,35.25
942,31.939280000000004,23.859169999999995,20.643399999999996,35.25
943,31.565180000000005,24.116189999999996,20.269299999999994,35.25
944,31.23739,24.632899999999996,19.941509999999994,35.25
945,32.0915,24.302879999999995,20.795619999999996,35.25
946,32.89978000000001,24.803549999999987,21.6039,35.25
947,32.233869999999996,25.12638999999999,21.22761999999999,35.25
948,30.78054,24.980989999999988,21.22761999999999,35.25
949,31.892589999999995,24.994609999999987,22.339669999999995,35.25
950,32.22287,23.977439999999987,22.669949999999993,35.25
951,33.7091,23.84899999999999,24.261039999999994,35.25
952,33.825379999999996,23.46862999999999,24.476479999999995,35.25
953,31.638199999999998,23.118979999999993,23.443749999999998,35.25
954,31.238859999999995,23.600559999999994,23.044409999999996,35.25
955,32.291,23.494159999999997,23.62353,35.25
956,31.53493,23.494159999999997,22.867459999999998,35.25
957,32.158269999999995,23.494159999999997,23.820839999999997,35.25
958,33.28971,24.287679999999995,24.622769999999996,35.25
959,28.581809999999997,24.287679999999995,23.651329999999998,35.25
960,26.87975,24.287679999999995,21.94927,35.25
961,26.39375,24.287679999999995,21.463269999999994,35.25
962,25.48013,26.08395999999999,20.549649999999993,35.25
963,23.766929999999995,26.08395999999999,18.836449999999992,35.25
964,20.28582,26.08395999999999,19.142959999999995,35.25
965,20.28582,26.471699999999995,19.142959999999995,35.25
966,20.66101,26.471699999999995,19.518149999999995,35.25
967,20.77258,26.971959999999996,19.62972,35.25
968,19.30044,27.328989999999997,18.15758,35.25
969,18.79833,27.243269999999995,17.655469999999998,35.25
970,18.79833,23.80942,17.655469999999998,35.25
971,19.2874,23.720290000000002,18.144539999999996,35.25
972,17.7948,18.38531,16.65194,30.0
973,18.09648,19.61408,16.953619999999994,30.0
974,18.62811,19.44569,17.78988,30.0
975,18.480469999999997,19.143079999999998,17.642239999999994,30.0
976,16.943479999999997,17.954049999999995,16.105249999999998,30.0
977,17.027929999999994,17.073719999999998,16.1897,30.0
978,16.977579999999996,17.26323,16.13935,30.0
979,17.155199999999997,16.59987,16.316969999999998,30.0
980,16.895259999999997,16.122709999999998,16.057029999999997,30.0
981,17.14378,16.670849999999998,16.305549999999997,30.0
982,15.884879999999997,16.799340000000004,14.716959999999997,30.0
983,15.884879999999997,16.61597,14.716959999999997,30.0
984,15.497389999999998,17.115069999999996,14.329469999999997,30.0
985,15.127929999999997,16.3678,13.960009999999997,30.0
986,15.357489999999997,15.857330000000001,14.189569999999996,30.0
987,15.017159999999997,16.363850000000003,14.189569999999996,30.0
988,15.017159999999997,16.395100000000003,14.189569999999996,30.0
989,15.017159999999997,16.4003,14.189569999999996,30.0
990,14.675289999999995,16.499390000000002,13.517299999999997,30.0
991,14.629939999999994,16.169500000000003,13.471949999999996,30.0
992,16.978189999999994,15.995220000000002,15.820199999999996,30.0
993,15.979329999999996,16.110450000000004,14.821339999999996,30.0
994,16.211419999999997,16.28433,15.053429999999997,30.0
995,16.211419999999997,16.28433,15.053429999999997,30.0
996,16.211419999999997,16.2668,14.723729999999996,30.0
997,16.043029999999998,16.55892,14.393019999999996,30.0
998,16.043029999999998,16.23216,14.393019999999996,30.0
999,15.360959999999997,16.09337,13.710949999999997,30.0
1000,14.936949999999998,15.93106,13.28694,30.0
1001,15.234429999999996,16.075590000000002,13.584419999999996,30.0
1002,15.234429999999996,16.24551,13.584419999999996,30.0
1003,15.234429999999996,15.915819999999998,13.25473,30.0
1004,15.285839999999997,15.821519999999998,13.306139999999996,30.0
1005,15.285839999999997,15.603419999999998,13.306139999999996,30.0
1006,15.285839999999997,15.39519,13.306139999999996,30.0
1007,13.883539999999996,15.08479,11.903839999999995,30.0
1008,13.408789999999998,15.107959999999999,11.758599999999994,30.0
1009,13.408789999999998,15.107959999999999,11.758599999999994,30.0
1010,13.408789999999998,15.107959999999999,11.758599999999994,30.0
1011,13.408789999999998,15.107959999999999,11.758599999999994,30.0
1012,13.931069999999997,15.107959999999999,12.280879999999994,30.0
1013,13.988989999999996,15.107959999999999,12.338799999999994,30.0
1014,13.651169999999995,16.221809999999998,12.000979999999995,30.0
1015,14.110579999999995,16.52349,12.460389999999993,30.0
1016,14.110579999999995,16.19322,12.130119999999993,30.0
1017,14.632029999999997,16.75554,12.651569999999994,30.0
1018,14.343619999999996,16.84638,12.284759999999995,30.0
1019,12.397249999999994,15.7107,10.338389999999997,30.0
1020,11.342869999999998,14.684069999999997,9.943399999999999,30.0
1021,11.342869999999998,13.339599999999995,9.943399999999999,30.0
1022,11.342869999999998,13.456349999999997,9.943399999999999,30.0
1023,11.566899999999999,14.116039999999996,10.167429999999996,30.0
1024,11.295579999999998,13.751349999999999,9.896109999999998,30.0
1025,11.295579999999998,13.442849999999996,9.896109999999998,30.0
1026,11.295579999999998,13.712009999999996,9.896109999999998,30.0
1027,11.295579999999998,12.677259999999997,9.896109999999998,30.0
1028,10.505769999999997,14.211649999999995,9.436699999999998,30.0
1029,10.281739999999996,14.51875,9.212669999999997,30.0
1030,9.238009999999997,13.47973,8.168940000000001,30.0
1031,9.597529999999997,13.259739999999997,8.528459999999997,30.0
1032,10.764999999999995,11.08204,9.695929999999997,28.25
1033,9.890199999999995,10.991389999999997,8.821129999999997,28.25
1034,9.560169999999996,10.963259999999998,8.4911,28.25
1035,9.560169999999996,11.170089999999998,8.4911,28.25
1036,10.779199999999996,11.467569999999998,9.710129999999996,28.25
1037,9.923319999999997,11.467569999999998,8.854249999999999,28.25
1038,9.923319999999997,11.202649999999998,8.3341,28.25
1039,9.923319999999997,11.908449999999998,8.3341,28.25
1040,9.496669999999996,12.019239999999998,7.90745,28.25
1041,9.973199999999995,11.569259999999998,8.383979999999998,28.25
1042,9.653299999999998,11.27178,8.06408,28.25
1043,9.653299999999998,11.016549999999999,8.06408,28.25
1044,9.653299999999998,10.248869999999998,8.06408,28.25
1045,9.653299999999998,9.96046,8.06408,28.25
1046,9.438269999999997,9.96046,7.84905,28.25
1047,8.270799999999998,9.96046,6.681580000000001,28.25
1048,8.270799999999998,9.96046,6.681580000000001,28.25
1049,8.270799999999998,9.96046,6.681580000000001,28.25
1050,8.270799999999998,10.4235,6.681580000000001,28.25
1051,8.270799999999998,12.050379999999999,6.681580000000001,28.25
1052,8.270799999999998,12.62948,6.681580000000001,28.25
1053,8.270799999999998,12.448990000000002,6.35189,28.25
1054,8.270799999999998,14.084670000000001,6.35189,28.25
1055,8.270799999999998,12.674570000000001,6.35189,28.25
1056,8.270799999999998,12.3718,6.35189,28.25
1057,8.080219999999999,12.09547,6.35189,28.25
1058,8.080219999999999,11.90726,6.35189,28.25
1059,8.080219999999999,11.60075,6.35189,28.25
1060,8.080219999999999,11.465440000000001,6.35189,28.25
1061,8.080219999999999,11.13717,6.35189,28.25
1062,8.080219999999999,10.28516,6.35189,28.25
1063,8.080219999999999,9.63439,6.35189,28.25
1064,8.080219999999999,9.550709999999999,6.35189,28.25
1065,8.080219999999999,9.584010000000001,6.35189,28.25
1066,8.080219999999999,8.84319,6.35189,28.25
1067,7.7505299999999995,7.951839999999998,6.35189,28.25
1068,7.7505299999999995,7.480219999999998,6.35189,28.25
1069,7.7505299999999995,7.256189999999998,6.35189,28.25
1070,7.7505299999999995,6.829539999999999,6.35189,28.25
1071,7.7505299999999995,6.5657499999999995,6.35189,28.25
1072,7.7505299999999995,6.350719999999999,6.35189,28.25
1073,7.7505299999999995,6.350719999999999,6.35189,28.25
1074,7.7505299999999995,6.350719999999999,6.35189,28.25
1075,7.7505299999999995,6.350719999999999,6.35189,28.25
1076,7.7505299999999995,6.350719999999999,6.35189,28.25
1077,8.126399999999999,6.726589999999999,6.727760000000001,28.25
1078,8.126399999999999,6.726589999999999,6.727760000000001,28.25
1079,8.126399999999999,6.726589999999999,6.727760000000001,28.25
1080,7.79569,7.624299999999999,6.727760000000001,28.25
1081,7.463749999999999,7.549810000000001,6.3958200000000005,28.25
1082,7.463749999999999,7.549810000000001,6.3958200000000005,28.25
1083,7.463749999999999,7.549810000000001,6.3958200000000005,28.25
1084,7.08788,6.839370000000001,5.68538,28.25
1085,7.08788,6.572320000000001,5.68538,28.25
1086,7.08788,6.418190000000001,5.68538,28.25
1087,7.08788,6.418190000000001,5.68538,28.25
1088,7.08788,6.418190000000001,5.68538,28.25
1089,6.75761,6.418190000000001,5.68538,28.25
1090,6.75761,6.418190000000001,5.68538,28.25
1091,6.75761,6.418190000000001,5.68538,28.25
1092,6.75761,6.418190000000001,5.68538,28.0
1093,6.75761,6.418190000000001,5.68538,28.0
1094,6.75761,6.418190000000001,5.68538,28.0
1095,6.75761,6.418190000000001,5.68538,28.0
1096,6.427920000000001,6.418190000000001,5.68538,28.0
1097,6.427920000000001,6.418190000000001,5.68538,28.0
1098,6.427920000000001,6.418190000000001,5.68538,28.0
1099,6.427920000000001,6.418190000000001,5.68538,28.0
1100,6.427920000000001,6.418190000000001,5.68538,28.0
1101,6.427920000000001,6.418190000000001,5.68538,28.0
1102,6.427920000000001,6.418190000000001,5.68538,28.0
1103,5.6939400000000004,6.418190000000001,4.9514000000000005,28.0
1104,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1105,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
1106,5.6939400000000004,6.087859999999999,4.6210700000000005,28.0
